acs_key,median_hh_income,median_hh_income_margin,owner_occupied_margin,avg_home_value,avg_home_value_margin,median_gross_rent,median_gross_rent_margin,income_more_than_200000,income_more_than_200000_margin,cbsa,fips,prop_vacant_hh,avg_home_value_zillow,median_gross_rent_zillow,neighborhood_change,current_PBV,current_HCV,current_hcv_percent_occupied,24_months_back_PBV,24_months_back_HCV,12_months_back_PBV,12_months_back_HCV,hcv_change_12_months,hcv_change_24_months,pbv_change_12_months,pbv_change_24_months,hcv_rate_change_24_months,hcv_rate_change_12_months,pbv_rate_change_12_months,24months_back_mean_house_val,12months_back_mean_house_val,current_mean_house_val,24months_back_mean_rent,12months_back_mean_rent,current_mean_rent,rental_vacancy_rate_2013,prop_vacant_hh_2013,is_eligible_gent,is_eligible_decl,abs_change_avg_home_value,pct_change_avg_home_value,abs_change_median_gross_rent,pct_change_median_gross_rent,abs_change_count_above_0.8_income,pct_change_count_above_0.8_income,abs_change_count_below_0.8_income,abs_change_prop_no_bachelors,abs_change_prop_owner_occupied,pct_change_prop_owner_occupied,abs_change_prop_renter_occupied,abs_change_owner_occupied,pct_change_owner_occupied,abs_change_renter_occupied,diff_12months_back_mean_house_val,diff_24months_back_mean_house_val,diff_12months_back_mean_rent,diff_24months_back_mean_rent,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_25
"Census Tract 7310.02, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:731002",103783.0,15816.0,116,392922.0,13943.0,1718.0,122.0,91,48,12580,24003731002,0.025368731563421832,392922.0,1893.4444444444448,inclusively growing,0.0,5.0,0.0,1.0,5.0,1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,392922.0,400244.0,414339.75,1893.4444444444448,1928.2727272727273,1931.0,0.0,0.0384019820377826,False,False,-28122.0,-0.07708881578947369,47.0,0.026628895184135973,-59,-0.01894669235709698,-102,0.014536424231004876,0.011283528421906663,0.03411471280368597,-0.01152406610081387,-15,-0.01404494382022472,-45,14095.75,21417.75,2.727272727272748,37.5555555555552,216,120,287,268,261,140,253,66,182,76,148,208,41,60
"Census Tract 7313.10, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:731310",92885.0,5606.0,131,299221.83333333326,7781.0,2026.0,437.0,67,40,12580,24003731310,0.01980780545204942,299221.83333333326,1820.416666666667,inclusively growing,0.0,12.0,0.0,0.0,12.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,299221.83333333326,304518.0,316339.08333333326,1820.416666666667,1774.6363636363635,1776.25,0.0,0.013755417373280572,False,False,-15721.833333333258,-0.05545620223397973,-25.0,-0.01249375312343828,278,0.055027711797308,-70,0.043396298416332746,-0.032779568278997306,-0.11528241806271618,0.010818061659341016,-108,-0.07157057654075548,63,11821.083333333256,17117.25,1.6136363636364877,-44.16666666666697,441,339,179,410,349,403,436,104,226,113,138,92,59,35
"Census Tract 7313.11, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:731311",95341.0,11109.0,191,554840.3333333333,9484.0,1933.0,408.0,130,79,12580,24003731311,0.019737619666706063,554840.3333333333,1802.815953561667,unchanging,0.0,25.0,78.0,0.0,23.0,0.0,22.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,554840.3333333333,566421.6666666665,585804.6666666665,1802.815953561667,1757.4782777574546,1759.0763126650006,0.0,0.0070816676185037125,False,False,-280040.33333333326,-1.0190696263949537,-176.0,-0.10017074558907227,335,0.040356583544151316,-41,0.02123236396433925,0.015256940991255519,0.0541006554793204,-0.011808741704724963,212,0.08586472255974079,-89,19383.0,30964.333333333256,1.5980349075459799,-43.73964089666629,771,750,600,583,611,492,601,103,236,140,120,198,137,99
"Census Tract 7401.02, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:740102",101427.0,6567.0,212,692566.4166666667,27910.0,1870.0,97.0,512,209,12580,24003740102,0.02217371323529412,692566.4166666667,1739.4974569623334,inclusively growing,0.0,17.0,88.0,0.0,4.0,0.0,8.0,-9.0,-13.0,0.0,0.0,0.0,0.0,0.0,692566.4166666667,697155.75,718908.1666666665,1739.4974569623334,1745.2182868886664,1747.0440836736664,0.0,0.029370824053452118,False,False,-340766.41666666674,-0.9686367727875688,-59.0,-0.03257868580894534,-1367,-0.20854309687261632,-153,0.10283350714989016,0.03511556522664755,0.12252074822158132,-0.08274566438490763,-130,-0.06313744536182612,-877,21752.41666666651,26341.749999999767,1.825796784999966,7.5466267113329195,934,700,816,685,775,498,622,476,187,93,166,153,189,27
"Census Tract 7404, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:740400",92026.5,10036.5,17,334800.0,18007.0,1566.0,136.0,0,17,12580,24003740400,0.032359081419624215,323357.58333333326,1299.0833333333333,unchanging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366162.2499999999,370420.5,386876.08333333326,1299.0833333333333,1314.4166666666667,1318.3333333333333,-666666666.0,0.030591736372148206,False,False,3700.0,0.010930576070901034,-16.5,-0.010648596321393998,0,-0.014159969383849981,0,-0.0012412669419510358,0.003445190605932236,0.012156166433769506,-0.0018550077373606785,0,0.004436164141427695,0,16455.583333333256,20713.833333333372,3.916666666666515,19.25,961,624,507,557,672,468,338,114,91,80,35,11,9,0
"Census Tract 7410, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:741000",117212.0,11548.0,55,1165764.75,19834.0,1732.0,367.0,160,45,12580,24003741000,0.030139451192082767,1165764.75,322.8929244275,unchanging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165764.75,1175025.416666667,1205811.25,322.8929244275,328.26728818966666,332.46331551199995,49.3,0.03171058508262617,False,False,-715764.75,-1.5905883333333333,-47.0,-0.02789317507418397,-25,-0.011882129277566541,41,0.017043805944147117,-0.002372371992268141,-0.007197480881691555,0.003479800381612755,0,0.0,8,30785.833333333023,40046.5,4.196027322333293,9.570391084499931,68,110,119,199,187,218,159,104,78,48,69,60,73,36
"Census Tract 7509, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:750900",64128.0,5471.0,92,495152.41666666657,15202.0,1047.0,346.0,14,17,12580,24003750900,0.03971119133574008,495152.41666666657,637.8581117395455,unchanging,0.0,14.0,0.0,0.0,13.0,0.0,11.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,495152.41666666657,507520.08333333326,524518.1666666665,637.8581117395455,648.8678558693333,646.1298493835834,8.4,0.03529012555140821,False,False,-247752.41666666657,-1.001424481271894,41.0,0.03768382352941176,171,0.06999590667212444,6,0.00693018872844553,-0.004305302216412954,-0.01696220004247189,-0.012407894462826393,33,0.04411764705882353,-5,16998.083333333256,29365.74999999994,-2.7380064857499065,8.271737644037898,197,259,256,161,109,215,248,101,61,69,37,104,134,50
"Census Tract 7510, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:751000",58385.0,9757.0,92,213400.0,15409.0,1494.0,237.0,10,15,12580,24003751000,0.018793012175754367,323357.58333333326,1299.0833333333333,inclusively growing,0.0,43.0,78.0,0.0,37.0,0.0,39.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,255618.5,261903.66666666663,269465.58333333326,1299.0833333333333,1314.4166666666667,1318.3333333333333,2.1,0.03261160117615612,False,False,4300.0,0.019751952227836468,-19.0,-0.012881355932203391,-5,-0.0015792798483891346,-32,-0.004611753504485172,-0.016670749166271426,-0.05598318907632081,0.0069413106366166405,-74,-0.06642728904847396,23,7561.916666666628,13847.083333333256,3.916666666666515,19.25,312,310,300,201,245,229,319,94,68,116,74,138,99,31
"Census Tract 7025, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:702500",62075.0,17382.0,169,1186361.333333333,50288.0,1277.0,128.0,141,72,12580,24003702500,0.012479074722264494,1186361.333333333,1509.6158,unchanging,373.0,23.0,79.0,373.0,23.0,373.0,24.0,1.0,0.0,0.0,0.0,1.0,0.05569620253164557,0.9443037974683544,1186361.333333333,1203648.1666666665,1240478.3333333335,1509.6158,1520.0834,1534.1073,6.3,0.029848389134554645,False,False,-852861.333333333,-2.557305347326336,-135.0,-0.11821366024518387,-159,-0.02803738317757009,-80,-0.011961371182439009,0.019173841722847945,0.10659241948118807,-0.0055230571973774465,83,0.07287093942054433,-78,36830.16666666698,54117.000000000466,14.023899999999912,24.49149999999986,738,227,580,413,382,467,385,113,255,230,89,86,109,46
"Census Tract 7021, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:702100",118104.0,7250.0,141,1276148.5,24190.0,1566.0,179.0,542,146,12580,24003702100,0.037916726284160825,1276148.5,1.6024219248333331,inclusively growing,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276148.5,1278923.583333333,1308630.083333333,1.6024219248333331,1.6135330378333332,1.62841908025,0.0,0.0401764613203088,False,False,-857248.5,-2.0464275483408927,332.0,0.1749209694415174,-504,-0.08369312520757223,-138,2.752877827894018e-05,0.02544350287064573,0.07076683291848747,-0.004275664860644523,-53,-0.02322524101665206,-49,29706.5,32481.583333333023,0.0148860424166668,0.025997155416666917,283,393,421,567,473,650,564,304,345,119,354,250,57,58
"Census Tract 7011.01, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:701101",119886.0,12007.0,102,483300.0,29984.0,1743.0,419.0,293,77,12580,24003701101,0.037824474660074166,323357.58333333326,1299.0833333333333,unchanging,0.0,7.0,0.0,0.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1427885.8333333337,1439072.8333333337,1471000.583333333,1299.0833333333333,1314.4166666666667,1318.3333333333333,8.8,0.021115065243179118,False,False,-12400.0,-0.026332554682522828,-128.0,-0.07925696594427245,167,0.042547770700636936,3,0.0496567317500467,-0.00947320110207378,-0.030203890049350205,0.007210694632009115,15,0.0113464447806354,38,31927.7499999993,43114.7499999993,3.916666666666515,19.25,134,131,164,386,378,311,326,153,183,131,159,164,101,43
"Census Tract 7024.02, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:702402",99911.0,13935.0,181,788970.5,36687.0,1796.0,135.0,406,137,12580,24003702402,0.04910086004691165,788970.5,1715.3134541386664,unchanging,174.0,3.0,0.0,174.0,3.0,174.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.9830508474576272,788970.5,799279.9166666665,821443.1666666667,1715.3134541386664,1727.2073513226667,1743.1421238320002,1.0,0.03558945027009852,False,False,-325470.5,-0.7022017259978425,15.0,0.008282716731087797,-84,-0.015126958400864397,-17,-0.008991097501137024,0.0039891299729963295,0.013652846139227246,-0.011030498535035791,-4,-0.002175095160413268,-91,22163.250000000233,32472.666666666744,15.93477250933347,27.828669693333723,695,359,420,257,558,385,464,226,319,126,317,408,225,301
"Census Tract 7301, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:730100",97017.0,3757.0,188,283500.0,12275.0,1526.0,436.0,253,129,12580,24003730100,0.027105409927495817,323357.58333333326,1299.0833333333333,inclusively growing,0.0,15.0,79.0,0.0,10.0,0.0,11.0,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,449085.91666666657,460146.75,476867.75,1299.0833333333333,1314.4166666666667,1318.3333333333333,0.0,0.032983715153187966,False,False,-2700.0,-0.009615384615384616,322.0,0.17424242424242425,-1846,-0.28067507982362777,127,0.048288003438114124,-0.02826717943041906,-0.08667963696691347,0.01792646257203814,-814,-0.3444773592890393,81,16721.0,27781.83333333343,3.916666666666515,19.25,884,1098,802,484,693,544,677,128,265,127,162,165,64,80
"Census Tract 7302.03, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:730203",40901.0,6253.0,144,495152.41666666657,22197.0,1009.0,136.0,12,20,12580,24003730203,0.04353518821603928,495152.41666666657,1.455496509090909,inclusively growing,0.0,192.0,76.0,0.0,170.0,0.0,174.0,-18.0,-22.0,0.0,0.0,0.0,0.0,0.0,495152.41666666657,507520.08333333326,524518.1666666665,1.455496509090909,1.4806190933333336,1.4743713733333337,13.9,0.08726003490401396,False,False,-256252.41666666657,-1.0726346449002369,-114.0,-0.12737430167597766,-828,-0.2119815668202765,-125,0.016621886625587612,0.00907634483439318,0.06385635785943468,0.016037470877617862,-80,-0.10914051841746247,-172,16998.083333333256,29365.74999999994,-0.006247719999999957,0.01887486424242457,557,494,305,532,495,464,209,83,90,126,373,219,187,90
"Census Tract 7302.04, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:730204",69048.0,8208.0,107,554840.3333333333,10915.0,1566.0,179.0,65,48,12580,24003730204,0.008853910477127398,554840.3333333333,420.61954954375005,declining,0.0,15.0,77.0,0.0,18.0,0.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,554840.3333333333,566421.6666666665,585804.6666666665,420.61954954375005,410.0417017404546,410.41454330625015,0.0,0.0060346196601556296,False,False,-294940.33333333326,-1.134822367577273,-759.0,-0.9405204460966544,130,0.023580627607473245,68,-0.003928229280172002,-0.006777249544810182,-0.02469695624054961,0.0007869986418317237,13,0.007523148148148149,17,19383.0,30964.333333333256,0.37284156579556793,-10.205006237499902,562,454,462,339,511,483,352,98,179,194,133,281,178,74
"Census Tract 7012, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:701200",114453.0,19414.0,171,409200.0,29574.0,2121.0,247.0,561,172,12580,24003701200,0.03563270899954317,323357.58333333326,1299.0833333333333,unchanging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374198.16666666674,379662.33333333326,389015.5,1299.0833333333333,1314.4166666666667,1318.3333333333333,0.0,0.033445592846359305,False,False,-22300.0,-0.057637632463168775,-120.0,-0.05997001499250375,-303,-0.03778054862842893,158,0.023242752077207163,-0.002020665929281129,-0.006327256115287201,0.014373394617432131,-64,-0.023272727272727268,119,9353.166666666744,14817.333333333256,3.916666666666515,19.25,235,531,477,816,753,876,696,142,320,290,117,242,199,100
"Census Tract 7306.01, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:730601",145909.0,19786.0,86,589900.0,15765.0,1758.0,1229.0,786,163,12580,24003730601,0.008191031514646677,323357.58333333326,1299.0833333333333,unchanging,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904543.5833333331,914164.75,946160.3333333331,1299.0833333333333,1314.4166666666667,1318.3333333333333,0.0,0.0,False,False,-2900.0,-0.004940374787052811,-248.0,-0.16423841059602648,-190,-0.028202464004749888,17,0.00557580757637155,0.005437180533083508,0.01736636944460566,0.00017890048579015903,-15,-0.006815084052703317,-1,31995.58333333314,41616.75,3.916666666666515,19.25,160,180,460,366,718,645,473,164,426,214,209,355,120,96
"Census Tract 7306.03, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:730603",109969.0,14829.0,83,1203765.4166666665,86548.0,1354.0,1073.0,195,60,12580,24003730603,0.03036576949620428,1203765.4166666665,208.35178284625,unchanging,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.5,0.5,1203765.4166666665,1218682.75,1262499.4166666665,208.35178284625,203.1120990253637,203.29678422375,0.0,0.02572347266881029,False,False,-776265.4166666665,-1.8158255360623776,21.0,0.015272727272727271,177,0.0620834794808839,35,0.01981805079294452,0.0005689698406040611,0.0020671684629423245,-0.0025401707353336013,60,0.07009345794392523,3,43816.66666666651,58734.0,0.1846851983862905,-5.054998622499994,144,105,112,257,324,270,240,89,88,59,44,78,113,26
"Census Tract 7311.03, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:731103",108726.0,11904.0,115,794344.1666666667,24902.0,2161.0,114.0,177,61,12580,24003731103,0.03971915747241725,794344.1666666667,566.9977214682223,unchanging,5.0,5.0,0.0,6.0,4.0,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0,0.5454545454545454,0.4545454545454545,794344.1666666667,807283.75,832598.75,566.9977214682223,577.4271571267273,578.243847274,13.4,0.031484257871064465,False,False,-430144.16666666674,-1.1810658063335169,-274.0,-0.14520402755696873,335,0.06685292356815006,16,-0.0035529329467116617,-0.022395597587364813,-0.07441027940608881,0.004252525191767203,-6,-0.003735990037359901,31,25315.0,38254.583333333256,0.8166901472727659,11.246125805777751,223,287,333,249,417,441,346,186,173,133,151,166,110,79
"Census Tract 7312.04, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:731204",83233.0,26108.0,152,299221.83333333326,26253.0,1482.0,181.0,191,97,12580,24003731204,0.02482443246774457,299221.83333333326,1820.416666666667,inclusively growing,0.0,14.0,83.0,0.0,9.0,0.0,6.0,-8.0,-5.0,0.0,0.0,0.0,0.0,0.0,299221.83333333326,304518.0,316339.08333333326,1820.416666666667,1774.6363636363635,1776.25,12.9,0.01635198921105866,False,False,38178.16666666674,0.1131540209444776,-59.0,-0.04146170063246662,-186,-0.03545558520777736,-5,-0.03523373003191499,0.017868303068727498,0.05843151808362266,-0.0021700564368851705,51,0.028114663726571117,-29,11821.083333333256,17117.25,1.6136363636364877,-44.16666666666697,353,764,320,367,600,576,284,106,140,62,114,82,183,77
"Census Tract 7313.06, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:731306",94177.0,14135.0,147,299221.83333333326,42603.0,1325.0,773.0,377,113,12580,24003731306,0.027979945010512697,299221.83333333326,1820.416666666667,unchanging,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299221.83333333326,304518.0,316339.08333333326,1820.416666666667,1774.6363636363635,1776.25,0.0,0.022134387351778657,False,False,151978.16666666674,0.3368310431442082,-304.0,-0.29774730656219395,233,0.04049356969064998,-91,-0.0056594356696696435,-0.000518085097542087,-0.0015922683391417394,-0.0020689395058105867,43,0.020894071914480082,-7,11821.083333333256,17117.25,1.6136363636364877,-44.16666666666697,282,432,251,449,497,615,690,211,294,93,95,300,258,84
"Census Tract 7023, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:702300",125724.0,18711.0,93,605600.0,28877.0,1686.0,274.0,604,97,12580,24003702300,0.001972386587771204,323357.58333333326,1299.0833333333333,unchanging,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918089.666666667,1920899.416666667,1961797.916666667,1299.0833333333333,1314.4166666666667,1318.3333333333333,0.0,0.009241158699129198,False,False,-17300.0,-0.02940676525582185,315.0,0.15742128935532235,156,0.028937117417918764,-106,-0.006866700258439829,-0.007902133272941592,-0.026217749956864586,-0.016485043757398198,-29,-0.017099056603773585,-90,40898.5,43708.25,3.916666666666515,19.25,250,198,300,341,528,614,345,193,251,175,200,199,233,53
"Census Tract 7061.01, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:706101",73036.0,31030.0,107,414772.33333333326,108845.0,1217.0,158.0,306,76,12580,24003706101,0.13428745432399514,414772.33333333326,1360.239440329,unchanging,0.0,103.0,89.0,0.0,90.0,0.0,97.0,-6.0,-13.0,0.0,0.0,0.0,0.0,0.0,414772.33333333326,419617.58333333326,432427.66666666674,1360.239440329,1369.6712721669999,1382.3075084114996,10.4,0.1061614116285797,False,False,329427.66666666674,0.4426601272059483,-45.0,-0.03839590443686007,93,0.03384279475982533,80,-0.036271345972838535,-0.017457033461736438,-0.0906140610769112,0.04244877998250296,-24,-0.036036036036036036,195,12810.083333333489,17655.33333333349,12.636236244499742,22.06806808249962,328,189,209,206,176,202,232,85,198,91,167,124,170,32
"Census Tract 7303, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:730300",70793.0,7614.0,108,495152.41666666657,10423.0,1497.0,222.0,22,26,12580,24003730300,0.019547953573610263,495152.41666666657,8.677213777272728,unchanging,0.0,14.0,83.0,0.0,23.0,0.0,20.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,495152.41666666657,507520.08333333326,524518.1666666665,8.677213777272728,8.826986746666668,8.789739799166668,0.0,0.019255874673629242,False,False,-278152.41666666657,-1.2818083717357909,105.0,0.06554307116104867,-292,-0.11187739463601533,82,0.008755835192233996,0.002954084000695412,0.009743071451163338,0.028793995256558912,-54,-0.0581270182992465,77,16998.083333333256,29365.74999999994,-0.037246947499999905,0.1125260218939399,247,418,188,107,215,320,226,63,132,45,53,86,84,73
"Census Tract 7501.02, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:750102",53879.0,5679.0,79,148100.0,13519.0,1225.0,144.0,35,28,12580,24003750102,0.03193916349809886,323357.58333333326,1299.0833333333333,inclusively growing,0.0,51.0,81.0,0.0,52.0,0.0,59.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,122534.41666666669,125922.0,131957.58333333337,1299.0833333333333,1314.4166666666667,1318.3333333333333,10.1,0.03574504737295435,False,False,31800.0,0.17676486937187327,20.0,0.01606425702811245,-360,-0.1891749868628481,52,-0.027678980730623803,0.09450355829346008,0.289495069073106,-0.04267135647452208,148,0.19525065963060687,-130,6035.583333333372,9423.166666666686,3.916666666666515,19.25,174,341,224,106,173,204,152,23,74,57,103,99,18,27
"Census Tract 7502.03, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:750203",71989.0,13544.0,57,219400.0,20116.0,1521.0,220.0,9,13,12580,24003750203,0.07369196757553427,323357.58333333326,1299.0833333333333,unchanging,0.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122534.41666666669,125922.0,131957.58333333337,1299.0833333333333,1314.4166666666667,1318.3333333333333,14.6,0.03130870381966186,False,False,13500.0,0.0579647917561185,-52.0,-0.035398230088495575,225,0.15712290502793294,15,0.0257816790659402,-0.01814382069549153,-0.06738530616441853,-0.0019758860686188984,40,0.09302325581395347,14,6035.583333333372,9423.166666666686,3.916666666666515,19.25,103,139,77,54,100,85,83,29,56,43,70,54,19,33
"Census Tract 7503, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:750300",70685.0,14476.0,88,241500.0,10788.0,1281.0,131.0,63,42,12580,24003750300,0.03641556586933238,323357.58333333326,1299.0833333333333,unchanging,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,399669.33333333343,411413.08333333326,424103.41666666657,1299.0833333333333,1314.4166666666667,1318.3333333333333,0.0,0.03284823284823285,False,False,-5900.0,-0.02504244482173175,-101.0,-0.08559322033898305,-425,-0.20987654320987653,29,0.025001475434491605,0.04445442339051764,0.1448684122685568,0.019189760710646125,3,0.0040650406504065045,6,12690.333333333314,24434.08333333314,3.916666666666515,19.25,206,163,208,181,206,200,198,79,121,68,40,68,46,70
"Census Tract 7508.03, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:750803",55335.0,6331.0,199,239533.91666666663,7357.0,1317.0,42.0,113,101,12580,24003750803,0.005545509342977697,239533.91666666663,1339.5454545454545,declining,0.0,260.0,76.0,0.0,253.0,0.0,250.0,-10.0,-7.0,0.0,0.0,0.0,0.0,0.0,239533.91666666663,245616.41666666663,255052.58333333328,1339.5454545454545,1362.6666666666667,1356.9166666666667,0.0,0.007591785936527691,False,False,-54733.91666666663,-0.2961792027417025,-2.0,-0.001520912547528517,-275,-0.03990133488102148,15,0.023272885402855104,-0.008570400819500891,-0.06771206547167123,0.014601804267271009,-104,-0.1022615535889872,61,9436.166666666657,15518.666666666657,-5.75,17.37121212121224,981,860,767,461,537,282,311,149,188,131,112,223,80,24
"Census Tract 7511.03, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:751103",70549.0,11190.0,167,255100.0,14964.0,1170.0,173.0,201,94,12580,24003751103,0.02365787079162876,323357.58333333326,1299.0833333333333,declining,0.0,60.0,80.0,0.0,51.0,0.0,61.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,255618.5,261903.66666666663,269465.58333333326,1299.0833333333333,1314.4166666666667,1318.3333333333333,7.0,0.029295470884255933,False,False,17400.0,0.06385321100917431,-6.0,-0.005154639175257732,128,0.0258272800645682,-59,-0.029594058968984482,-0.01104062316634502,-0.038732677993407134,-0.013393523554842662,-41,-0.025851197982345524,-67,7561.916666666628,13847.083333333256,3.916666666666515,19.25,472,368,418,340,511,391,465,147,104,195,227,193,186,143
"Census Tract 7065, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:706500",76061.0,9481.0,165,812163.1666666665,46508.0,1640.0,87.0,302,115,12580,24003706500,0.04283875712447141,812163.1666666665,1646.02601107,unchanging,81.0,119.0,76.0,81.0,111.0,81.0,107.0,-12.0,-8.0,0.0,0.0,1.0,0.6179245283018868,0.3820754716981132,812163.1666666665,823985.8333333333,851462.8333333335,1646.02601107,1657.43947261,1672.730584545,6.5,0.05061289047054172,False,False,-408263.1666666665,-1.0108025914005112,-95.0,-0.061488673139158574,-531,-0.12532452206750058,150,0.04597259335071524,0.011307334642362554,0.04657369594549659,0.03192225561315551,-31,-0.025244299674267102,87,27477.000000000233,39299.66666666698,15.291111935000117,26.70457347499996,568,343,386,305,232,326,362,104,283,119,189,233,223,73
"Census Tract 7067, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:706700",106167.0,16717.0,17,414772.33333333326,18007.0,2296.0,84.0,29,28,12580,24003706700,0.044563279857397504,414772.33333333326,10.579478268333334,unchanging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414772.33333333326,419617.58333333326,987944.9166666669,10.579478268333334,10.652835838333333,10.7511161725,12.2,0.05994550408719345,False,False,-76272.33333333326,-0.22532447070408645,-295.0,-0.14742628685657172,179,0.24792243767313016,-6,-0.13609439341146667,0.014986376021798363,1.0,-0.029938752811008,11,1.0,36,568327.3333333336,573172.5833333336,0.0982803341666667,0.17163790416666558,278,139,46,24,31,41,23,17,9,0,0,4,3,0
"Census Tract 7304.02, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:730402",63849.0,16601.0,188,239533.91666666663,14913.0,1093.0,61.0,20,32,12580,24003730402,0.03050952454700325,239533.91666666663,1339.5454545454545,declining,0.0,179.0,76.0,0.0,171.0,0.0,172.0,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0,239533.91666666663,245616.41666666663,255052.58333333328,1339.5454545454545,1362.6666666666667,1356.9166666666667,8.1,0.03483768804433888,True,True,-11833.916666666628,-0.05197152686283104,14.0,0.012646793134598013,-310,-0.05948954135482633,168,0.040841479237784584,0.007286794386544755,0.03825112764009154,-0.00400299637372073,20,0.01662510390689942,-54,9436.166666666657,15518.666666666657,-5.75,17.37121212121224,566,524,570,281,481,509,521,87,340,65,116,213,131,40
"Census Tract 7011.02, Anne Arundel County, Maryland: Summary level: 140, state:24> county:003> tract:701102",98344.0,11751.0,173,334500.0,16305.0,2075.0,227.0,321,116,12580,24003701102,0.01880916791230693,323357.58333333326,1299.0833333333333,inclusively growing,0.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,374198.16666666674,379662.33333333326,389015.5,1299.0833333333333,1314.4166666666667,1318.3333333333333,12.5,0.03006246746486205,False,False,4000.0,0.011816838995568686,-289.0,-0.1618141097424412,-315,-0.04480159294552695,-29,0.022269857089673103,0.01333710462107246,0.041306856875582734,-0.010627431786768178,-4,-0.0016122531237404273,-106,9353.166666666744,14817.333333333256,3.916666666666515,19.25,681,633,470,501,666,833,434,292,278,165,197,162,121,115
